Date,Time,GPSLongitude,GPSLatitude,SourceFile,DateTimeOriginal
8/27/2024,5:05:01 PM,-82.34120278,29.62599722,./rm/IMG_6043.JPG,2024:08:27 17:05:01
8/27/2024,5:05:07 PM,-82.34120278,29.62599722,./rm/IMG_6044.JPG,2024:08:27 17:05:07
8/27/2024,5:05:13 PM,-82.34120278,29.62599722,./rm/IMG_6045.JPG,2024:08:27 17:05:13
8/27/2024,7:27:25 PM,-82.34120278,29.62599722,./rm/IMG_6046.JPG,2024:08:27 19:27:25
8/28/2024,12:05:26 AM,-82.34120278,29.62599722,./rm/IMG_6051.JPG,2024:08:28 00:05:26
8/28/2024,2:48:48 PM,-82.43345556,29.68147222,./rm/IMG_6056.JPG,2024:08:28 14:48:48
8/28/2024,2:48:53 PM,-82.43351111,29.68143611,./rm/IMG_6057.JPG,2024:08:28 14:48:53
8/29/2024,10:46:29 AM,-82.34120278,29.62599722,./rm/IMG_6065.JPG,2024:08:29 10:46:29
8/30/2024,3:20:24 PM,-82.37966111,29.62283056,./rm/IMG_6076.JPG,2024:08:30 15:20:24
8/30/2024,3:20:29 PM,-82.37966944,29.62283889,./rm/IMG_6077.JPG,2024:08:30 15:20:29
8/30/2024,3:20:34 PM,-82.37966944,29.62283889,./rm/IMG_6078.JPG,2024:08:30 15:20:34
8/30/2024,3:21:45 PM,-82.37941667,29.62265278,./rm/IMG_6079.JPG,2024:08:30 15:21:45
8/30/2024,3:22:18 PM,-82.37966111,29.622825,./rm/IMG_6080.JPG,2024:08:30 15:22:18
8/30/2024,3:34:03 PM,-82.37941111,29.62262778,./rm/IMG_6081.JPG,2024:08:30 15:34:03
9/1/2024,4:37:17 PM,-82.34117222,29.62600278,./rm/IMG_6100.JPG,2024:09:01 16:37:17
9/2/2024,2:16:16 PM,-82.27674167,29.68643056,./rm/IMG_6103.JPG,2024:09:02 14:16:16
9/3/2024,9:18:15 AM,-80.9244,35.20251111,./rm/IMG_6107.JPG,2024:09:03 09:18:15
9/3/2024,10:19:05 AM,-80.9244,35.20251111,./rm/IMG_6108.JPG,2024:09:03 10:19:05
9/3/2024,10:19:36 AM,-80.9244,35.20251111,./rm/IMG_6109.JPG,2024:09:03 10:19:36
9/3/2024,12:22:19 PM,-80.9244,35.20251111,./rm/IMG_6110.JPG,2024:09:03 12:22:19
9/3/2024,12:34:20 PM,-80.9244,35.20251111,./rm/IMG_6111.JPG,2024:09:03 12:34:20
9/3/2024,2:29:40 PM,-80.92458333,35.20297778,./rm/IMG_6113.JPG,2024:09:03 14:29:40
9/3/2024,2:38:45 PM,-80.92466667,35.20301944,./rm/IMG_6114.JPG,2024:09:03 14:38:45
9/3/2024,3:13:56 PM,-80.92463056,35.20293611,./rm/IMG_6115.JPG,2024:09:03 15:13:56
9/3/2024,6:16:34 PM,-80.99076111,35.12916944,./rm/IMG_6116.JPG,2024:09:03 18:16:34
9/4/2024,7:28:06 AM,-80.99095278,35.12864722,./rm/IMG_6123.JPG,2024:09:04 07:28:06
9/4/2024,8:09:45 AM,-80.99102778,35.12894167,./rm/IMG_6124.JPG,2024:09:04 08:09:45
9/4/2024,8:11:28 AM,-80.99085278,35.12912778,./rm/IMG_6125.JPG,2024:09:04 08:11:28
9/4/2024,11:53:27 AM,-80.9244,35.20251111,./rm/IMG_6128.JPG,2024:09:04 11:53:27
9/4/2024,12:04:14 PM,-80.9244,35.20251111,./rm/IMG_6129.JPG,2024:09:04 12:04:14
9/4/2024,12:21:51 PM,-80.9244,35.20251111,./rm/IMG_6130.JPG,2024:09:04 12:21:51
9/4/2024,12:21:51 PM,-80.9244,35.20251111,./rm/IMG_6131.JPG,2024:09:04 12:21:51
9/4/2024,12:22:05 PM,-80.9244,35.20251111,./rm/IMG_6132.JPG,2024:09:04 12:22:05
9/4/2024,3:07:17 PM,-80.9244,35.20251111,./rm/IMG_6133.JPG,2024:09:04 15:07:17
9/4/2024,4:38:30 PM,-80.9244,35.20251111,./rm/IMG_6134 (2).JPG,2024:09:04 16:38:30
9/4/2024,4:38:36 PM,-80.9244,35.20251111,./rm/IMG_6135.JPG,2024:09:04 16:38:36
9/4/2024,4:38:39 PM,-80.9244,35.20251111,./rm/IMG_6136.JPG,2024:09:04 16:38:39
9/5/2024,7:59:38 AM,-80.99095278,35.12950556,./rm/IMG_6137.JPG,2024:09:05 07:59:38
9/5/2024,8:07:49 AM,-80.99079167,35.12923333,./rm/IMG_6138.JPG,2024:09:05 08:07:49
9/5/2024,8:39:51 AM,-80.97789722,35.13613889,./rm/IMG_6139.JPG,2024:09:05 08:39:51
9/5/2024,10:30:16 AM,-80.9244,35.20251111,./rm/IMG_6140.JPG,2024:09:05 10:30:16
9/5/2024,4:16:24 PM,-80.9244,35.20251111,./rm/IMG_6143.JPG,2024:09:05 16:16:24
9/5/2024,4:16:24 PM,-80.9244,35.20251111,./rm/IMG_6144.JPG,2024:09:05 16:16:24
9/5/2024,4:16:25 PM,-80.9244,35.20251111,./rm/IMG_6145.JPG,2024:09:05 16:16:25
9/6/2024,8:45:37 AM,-80.92459722,35.20294444,./rm/IMG_6149.JPG,2024:09:06 08:45:37
9/6/2024,10:00:26 AM,-80.9244,35.20251111,./rm/IMG_6150.JPG,2024:09:06 10:00:26
9/6/2024,10:00:33 AM,-80.9244,35.20251111,./rm/IMG_6151.JPG,2024:09:06 10:00:33
9/6/2024,10:00:56 AM,-80.9244,35.20251111,./rm/IMG_6152.JPG,2024:09:06 10:00:56
9/6/2024,10:01:00 AM,-80.9244,35.20251111,./rm/IMG_6153.JPG,2024:09:06 10:01:00
9/6/2024,10:01:06 AM,-80.9244,35.20251111,./rm/IMG_6154.JPG,2024:09:06 10:01:06
9/6/2024,10:01:13 AM,-80.9244,35.20251111,./rm/IMG_6155.JPG,2024:09:06 10:01:13
9/6/2024,10:01:47 AM,-80.9244,35.20251111,./rm/IMG_6156.JPG,2024:09:06 10:01:47
9/6/2024,10:04:02 AM,-80.9244,35.20251111,./rm/IMG_6157.JPG,2024:09:06 10:04:02
9/6/2024,10:04:05 AM,-80.9244,35.20251111,./rm/IMG_6158.JPG,2024:09:06 10:04:05
9/6/2024,10:48:32 AM,-80.9244,35.20251111,./rm/IMG_6159.JPG,2024:09:06 10:48:32
9/6/2024,10:48:35 AM,-80.9244,35.20251111,./rm/IMG_6160.JPG,2024:09:06 10:48:35
9/6/2024,10:48:37 AM,-80.9244,35.20251111,./rm/IMG_6161.JPG,2024:09:06 10:48:37
9/6/2024,11:02:10 AM,-80.92464444,35.20296944,./rm/IMG_6162.JPG,2024:09:06 11:02:10
9/6/2024,2:28:15 PM,-80.92465278,35.20293056,./rm/IMG_6163.JPG,2024:09:06 14:28:15
9/6/2024,2:28:17 PM,-80.92465278,35.20293056,./rm/IMG_6164.JPG,2024:09:06 14:28:17
9/6/2024,4:02:02 PM,-80.92463611,35.20294444,./rm/IMG_6165.JPG,2024:09:06 16:02:02
9/6/2024,6:00:53 PM,-80.99091389,35.12901389,./rm/IMG_6166.JPG,2024:09:06 18:00:53
9/6/2024,11:35:16 PM,-80.99108889,35.129075,./rm/IMG_6169.JPG,2024:09:06 23:35:16
9/7/2024,1:46:00 PM,-80.99079167,35.12902778,./rm/IMG_6172.JPG,2024:09:07 13:46:00
9/7/2024,7:35:46 PM,-80.99095278,35.12909722,./rm/IMG_6177.JPG,2024:09:07 19:35:46
9/8/2024,10:26:31 AM,-80.99075278,35.12905833,./rm/IMG_6188.JPG,2024:09:08 10:26:31
